date,price(USD),exchangeVolume(USD),generatedCoins,,,,,,,,,,,,,
8/7/2014,584.65,11131400,4000,,,,,,,,,,,,,
8/8/2014,588.88,11072000,3950,,,,,,,,,,,,,
8/9/2014,592.47,7922070,4550,,,,,,,,,,,,,
8/10/2014,589.17,7555310,4425,,,,,,,,,,,,,
8/11/2014,591.28,14764200,4550,,,,,,,,,,,,,
8/12/2014,576.51,13978200,4350,,,,,,,,,,,,,
8/13/2014,570.38,25777500,3625,,,,,,,,,,,,,
8/14/2014,546.18,35803900,4500,,,,,,,,,,,,,
8/15/2014,511.14,25598300,4125,,,,,,,,,,,,,
8/16/2014,497.83,22832500,3950,,,,,,,,,,,,,
8/17/2014,519.14,24300900,4250,,,,,,,,,,,,,
8/18/2014,491.51,50783800,4950,,,,,,,,,,,,,
8/19/2014,461.48,38422400,4650,,,,,,,,,,,,,
8/20/2014,485.07,46527600,4225,,,,,,,,,,,,,
8/21/2014,510.45,49444200,4125,,,,,,,,,,,,,
8/22/2014,517.58,36563900,3925,,,,,,,,,,,,,
8/23/2014,513.39,25171900,4050,,,,,,,,,,,,,
8/24/2014,498.29,19441700,3650,,,,,,,,,,,,,
8/25/2014,508.22,18356700,3425,,,,,,,,,,,,,
8/26/2014,502.54,23235100,4325,,,,,,,,,,,,,
8/27/2014,512.19,22648500,4225,,,,,,,,,,,,,
8/28/2014,510.88,19862000,4325,,,,,,,,,,,,,
8/29/2014,508.42,17624800,4250,,,,,,,,,,,,,
8/30/2014,508.59,9424070,4550,,,,,,,,,,,,,
8/31/2014,502.9,44632300,4700,,,,,,,,,,,,,
9/1/2014,477.79,20432000,3400,,,,,,,,,,,,,
9/2/2014,474.48,23337900,3675,,,,,,,,,,,,,
9/3/2014,476.87,13342200,4225,,,,,,,,,,,,,
9/4/2014,477.68,26081400,3950,,,,,,,,,,,,,
9/5/2014,489.67,15302500,3625,,,,,,,,,,,,,
9/6/2014,483.34,10601400,4475,,,,,,,,,,,,,
9/7/2014,485.13,8994050,3875,,,,,,,,,,,,,
9/8/2014,481.81,30238000,3600,,,,,,,,,,,,,
9/9/2014,474.88,21447800,3650,,,,,,,,,,,,,
9/10/2014,475.48,22787800,3925,,,,,,,,,,,,,
9/11/2014,479.62,16852900,4250,,,,,,,,,,,,,
9/12/2014,479.58,15437200,3850,,,,,,,,,,,,,
9/13/2014,477.79,15588000,4525,,,,,,,,,,,,,
9/14/2014,479.12,13105500,3950,,,,,,,,,,,,,
9/15/2014,477.77,15345200,3950,,,,,,,,,,,,,
9/16/2014,474.86,16797300,4275,,,,,,,,,,,,,
9/17/2014,465.86,21056800,4650,,,,,,,,,,,,,
9/18/2014,456.86,34483200,4475,,,,,,,,,,,,,
9/19/2014,424.1,37919700,4275,,,,,,,,,,,,,
9/20/2014,394.67,36863600,4400,,,,,,,,,,,,,
9/21/2014,408.08,26580100,4100,,,,,,,,,,,,,
9/22/2014,399.1,24127600,4200,,,,,,,,,,,,,
9/23/2014,402.09,45099500,3750,,,,,,,,,,,,,
9/24/2014,435.75,30627700,3900,,,,,,,,,,,,,
9/25/2014,423.16,26814400,4300,,,,,,,,,,,,,
9/26/2014,411.43,21460800,3350,,,,,,,,,,,,,
9/27/2014,403.56,15029300,3350,,,,,,,,,,,,,
9/28/2014,399.47,23613300,3250,,,,,,,,,,,,,
9/29/2014,376.93,32497700,3425,,,,,,,,,,,,,
9/30/2014,376.09,34707300,3825,,,,,,,,,,,,,
10/1/2014,387.43,26229400,3875,,,,,,,,,,,,,
10/2/2014,383.99,21777700,3450,,,,,,,,,,,,,
10/3/2014,375.18,30901200,3650,,,,,,,,,,,,,
10/4/2014,359.89,47236500,3850,,,,,,,,,,,,,
10/5/2014,328.92,83308096,4225,,,,,,,,,,,,,
10/6/2014,320.39,79011800,4025,,,,,,,,,,,,,
10/7/2014,330.58,49199900,3350,,,,,,,,,,,,,
10/8/2014,336.12,54736300,3600,,,,,,,,,,,,,
10/9/2014,352.75,83641104,3700,,,,,,,,,,,,,
10/10/2014,364.69,43665700,3875,,,,,,,,,,,,,
10/11/2014,361.36,13345200,3600,,,,,,,,,,,,,
10/12/2014,362.61,17552800,3700,,,,,,,,,,,,,
10/13/2014,377.92,35221400,3875,,,,,,,,,,,,,
10/14/2014,391.69,38491500,3300,,,,,,,,,,,,,
10/15/2014,400.95,25267100,3775,,,,,,,,,,,,,
10/16/2014,394.52,26990000,3700,,,,,,,,,,,,,
10/17/2014,382.76,13600700,3550,,,,,,,,,,,,,
10/18/2014,383.98,11416800,4100,,,,,,,,,,,,,
10/19/2014,391.25,5914570,3325,,,,,,,,,,,,,
10/20/2014,389.23,16419000,3425,,,,,,,,,,,,,
10/21/2014,382.42,14188900,3825,,,,,,,,,,,,,
10/22/2014,386.12,11641300,3975,,,,,,,,,,,,,
10/23/2014,382.96,26456900,3775,,,,,,,,,,,,,
10/24/2014,358.59,15585700,3975,,,,,,,,,,,,,
10/25/2014,358.61,18127500,3875,,,,,,,,,,,,,
10/26/2014,347.49,11272500,3125,,,,,,,,,,,,,
10/27/2014,354.78,13033000,3975,,,,,,,,,,,,,
10/28/2014,353.21,7845880,3450,,,,,,,,,,,,,
10/29/2014,357.09,18192700,3875,,,,,,,,,,,,,
10/30/2014,335.71,30177900,4250,,,,,,,,,,,,,
10/31/2014,345.01,12545400,4700,,,,,,,,,,,,,
11/1/2014,338.65,16677200,3975,,,,,,,,,,,,,
11/2/2014,326.08,8603620,3875,,,,,,,,,,,,,
11/3/2014,325.57,12948500,4225,,,,,,,,,,,,,
11/4/2014,327.16,15655500,4050,,,,,,,,,,,,,
11/5/2014,330.68,19817200,3450,,,,,,,,,,,,,
11/6/2014,339.46,18797000,3850,,,,,,,,,,,,,
11/7/2014,349.82,16834200,3750,,,,,,,,,,,,,
11/8/2014,342.15,8535470,3825,,,,,,,,,,,,,
11/9/2014,345.38,24205600,3750,,,,,,,,,,,,,
11/10/2014,362.27,30450100,3675,,,,,,,,,,,,,
11/11/2014,365.86,15838900,3225,,,,,,,,,,,,,
11/12/2014,367.98,45783200,3675,,,,,,,,,,,,,
11/13/2014,427.27,58945000,3625,,,,,,,,,,,,,
11/14/2014,418.42,29589200,3850,,,,,,,,,,,,,
11/15/2014,399.65,15727500,3500,,,,,,,,,,,,,
11/16/2014,374.73,11905600,3750,,,,,,,,,,,,,
11/17/2014,388.35,41518800,3600,,,,,,,,,,,,,
11/18/2014,387.79,32222500,3850,,,,,,,,,,,,,
11/19/2014,373.9,18931800,3525,,,,,,,,,,,,,
11/20/2014,380.31,25233200,3450,,,,,,,,,,,,,
11/21/2014,357.88,29850100,3175,,,,,,,,,,,,,
11/22/2014,351.6,15273000,3850,,,,,,,,,,,,,
11/23/2014,353.17,15151600,3550,,,,,,,,,,,,,
11/24/2014,366.95,30930100,3675,,,,,,,,,,,,,
11/25/2014,376.89,25442200,3300,,,,,,,,,,,,,
11/26/2014,376.02,18601700,3425,,,,,,,,,,,,,
11/27/2014,370.5,8748030,3525,,,,,,,,,,,,,
11/28/2014,369.37,22946500,3700,,,,,,,,,,,,,
11/29/2014,376.15,15375600,3925,,,,,,,,,,,,,
11/30/2014,375.51,9194440,4000,,,,,,,,,,,,,
12/1/2014,378.25,11763000,3250,,,,,,,,,,,,,
12/2/2014,379.25,12364100,3750,,,,,,,,,,,,,
12/3/2014,381.72,13340100,2900,,,,,,,,,,,,,
12/4/2014,375.72,14529600,3650,,,,,,,,,,,,,
12/5/2014,369.44,15181800,3900,,,,,,,,,,,,,
12/6/2014,376.76,7009320,3425,,,,,,,,,,,,,
12/7/2014,374.84,6491650,3150,,,,,,,,,,,,,
12/8/2014,374.96,18898700,4075,,,,,,,,,,,,,
12/9/2014,361.89,32915500,3550,,,,,,,,,,,,,
12/10/2014,352.2,16427700,3575,,,,,,,,,,,,,
12/11/2014,344.34,32431300,3700,,,,,,,,,,,,,
12/12/2014,350.83,16989800,3525,,,,,,,,,,,,,
12/13/2014,352.38,11675900,3650,,,,,,,,,,,,,
12/14/2014,346.73,12415200,3525,,,,,,,,,,,,,
12/15/2014,351.36,17264200,3525,,,,,,,,,,,,,
12/16/2014,345.67,30864900,3575,,,,,,,,,,,,,
12/17/2014,326.86,37567900,3200,,,,,,,,,,,,,
12/18/2014,319.79,39173000,3225,,,,,,,,,,,,,
12/19/2014,311.18,23823100,3425,,,,,,,,,,,,,
12/20/2014,317.62,20856700,3350,,,,,,,,,,,,,
12/21/2014,329.54,15207600,3300,,,,,,,,,,,,,
12/22/2014,321.07,22315100,4100,,,,,,,,,,,,,
12/23/2014,332.02,16574200,3750,,,,,,,,,,,,,
12/24/2014,334.39,15092300,3825,,,,,,,,,,,,,
12/25/2014,322.29,9883640,3950,,,,,,,,,,,,,
12/26/2014,319.15,16410500,3800,,,,,,,,,,,,,
12/27/2014,327.58,15185200,3800,,,,,,,,,,,,,
12/28/2014,316.16,11676600,4225,,,,,,,,,,,,,
12/29/2014,317.7,12302500,4100,,,,,,,,,,,,,
12/30/2014,312.72,12528300,3875,,,,,,,,,,,,,
12/31/2014,310.91,13942900,3800,,,,,,,,,,,,,
1/1/2015,320.43,8036550,4125,,,,,,,,,,,,,
1/2/2015,314.08,7860650,4125,,,,,,,,,,,,,
1/3/2015,314.85,33054400,4050,,,,,,,,,,,,,
1/4/2015,281.15,55629100,4300,,,,,,,,,,,,,
1/5/2015,265.08,43962800,3900,,,,,,,,,,,,,
1/6/2015,274.61,23245700,3950,,,,,,,,,,,,,
1/7/2015,286.08,24866800,3500,,,,,,,,,,,,,
1/8/2015,294.14,19982500,3675,,,,,,,,,,,,,
1/9/2015,282.38,18718600,3500,,,,,,,,,,,,,
1/10/2015,287.3,15264300,3675,,,,,,,,,,,,,
1/11/2015,274.61,18200800,3875,,,,,,,,,,,,,
1/12/2015,266.15,18880300,3550,,,,,,,,,,,,,
1/13/2015,267.39,72843904,3175,,,,,,,,,,,,,
1/14/2015,223.89,97638704,3625,,,,,,,,,,,,,
1/15/2015,176.9,81773504,3775,,,,,,,,,,,,,
1/16/2015,209.07,38421000,3475,,,,,,,,,,,,,
1/17/2015,207.83,23469700,3450,,,,,,,,,,,,,
1/18/2015,200.05,30085100,3825,,,,,,,,,,,,,
1/19/2015,211.47,18658300,3600,,,,,,,,,,,,,
1/20/2015,212.91,24051100,2950,,,,,,,,,,,,,
1/21/2015,211.38,29924600,3725,,,,,,,,,,,,,
1/22/2015,227.32,33544600,3375,,,,,,,,,,,,,
1/23/2015,233.52,24621700,3100,,,,,,,,,,,,,
1/24/2015,232.7,24782500,3150,,,,,,,,,,,,,
1/25/2015,247.35,33582700,3125,,,,,,,,,,,,,
1/26/2015,254.08,106794000,3175,,,,,,,,,,,,,
1/27/2015,273.17,44399000,3725,,,,,,,,,,,,,
1/28/2015,263.35,44352200,4100,,,,,,,,,,,,,
1/29/2015,233.35,32213400,4100,,,,,,,,,,,,,
1/30/2015,232.77,26605200,3450,,,,,,,,,,,,,
1/31/2015,226.44,23348200,4150,,,,,,,,,,,,,
2/1/2015,216.87,29128500,3875,,,,,,,,,,,,,
2/2/2015,226.49,30612100,3975,,,,,,,,,,,,,
2/3/2015,237.45,40783700,3175,,,,,,,,,,,,,
2/4/2015,227.51,26594300,3975,,,,,,,,,,,,,
2/5/2015,227.66,22516400,3975,,,,,,,,,,,,,
2/6/2015,216.92,24435300,4425,,,,,,,,,,,,,
2/7/2015,222.63,21604200,3975,,,,,,,,,,,,,
2/8/2015,227.69,17145200,3300,,,,,,,,,,,,,
2/9/2015,223.39,27791300,4025,,,,,,,,,,,,,
2/10/2015,220.28,21115100,3600,,,,,,,,,,,,,
2/11/2015,219.73,17201900,3950,,,,,,,,,,,,,
2/12/2015,219.21,15206200,2975,,,,,,,,,,,,,
2/13/2015,221.97,42744400,3650,,,,,,,,,,,,,
2/14/2015,235.53,49732500,4000,,,,,,,,,,,,,
2/15/2015,257.51,56552400,3500,,,,,,,,,,,,,
2/16/2015,234.82,28153700,3925,,,,,,,,,,,,,
2/17/2015,233.42,27363100,3725,,,,,,,,,,,,,
2/18/2015,243.78,25200800,4175,,,,,,,,,,,,,
2/19/2015,236.41,18270500,4150,,,,,,,,,,,,,
2/20/2015,240.25,23876700,3950,,,,,,,,,,,,,
2/21/2015,243.75,12284200,3550,,,,,,,,,,,,,
2/22/2015,244.54,19527000,3775,,,,,,,,,,,,,
2/23/2015,235.99,16400000,3550,,,,,,,,,,,,,
2/24/2015,239,14200400,3225,,,,,,,,,,,,,
2/25/2015,238.89,11496200,3975,,,,,,,,,,,,,
2/26/2015,237.34,13619400,3750,,,,,,,,,,,,,
2/27/2015,236.44,44013900,3800,,,,,,,,,,,,,
2/28/2015,253.52,13949300,3550,,,,,,,,,,,,,
3/1/2015,254.28,25213700,3500,,,,,,,,,,,,,
3/2/2015,260.36,40465700,3950,,,,,,,,,,,,,
3/3/2015,275.05,50461300,3950,,,,,,,,,,,,,
3/4/2015,281.99,41383000,3500,,,,,,,,,,,,,
3/5/2015,272.74,41302400,3300,,,,,,,,,,,,,
3/6/2015,275.6,28918900,3700,,,,,,,,,,,,,
3/7/2015,272.29,17825900,3500,,,,,,,,,,,,,
3/8/2015,276.43,22067900,3900,,,,,,,,,,,,,
3/9/2015,274.81,59178200,3600,,,,,,,,,,,,,
3/10/2015,289.86,67770800,3800,,,,,,,,,,,,,
3/11/2015,291.52,33963900,3850,,,,,,,,,,,,,
3/12/2015,296.13,32585200,3275,,,,,,,,,,,,,
3/13/2015,294.12,31421500,3650,,,,,,,,,,,,,
3/14/2015,284.44,22612300,3275,,,,,,,,,,,,,
3/15/2015,281.42,11970100,3575,,,,,,,,,,,,,
3/16/2015,285.68,21516100,3475,,,,,,,,,,,,,
3/17/2015,290.6,21497200,3200,,,,,,,,,,,,,
3/18/2015,285.07,57008000,3825,,,,,,,,,,,,,
3/19/2015,255.88,52732000,3425,,,,,,,,,,,,,
3/20/2015,260.96,18456700,3400,,,,,,,,,,,,,
3/21/2015,261.64,17130100,3775,,,,,,,,,,,,,
3/22/2015,259.92,18438100,3550,,,,,,,,,,,,,
3/23/2015,267.89,22811900,3625,,,,,,,,,,,,,
3/24/2015,266.58,40073700,4325,,,,,,,,,,,,,
3/25/2015,247.47,35866900,4050,,,,,,,,,,,,,
3/26/2015,246.28,25730000,3700,,,,,,,,,,,,,
3/27/2015,248.57,17274900,4275,,,,,,,,,,,,,
3/28/2015,246.98,16040900,3700,,,,,,,,,,,,,
3/29/2015,252.74,21699400,3825,,,,,,,,,,,,,
3/30/2015,242.88,23009600,3550,,,,,,,,,,,,,
3/31/2015,247.45,22672000,3750,,,,,,,,,,,,,
4/1/2015,244.22,22877200,3300,,,,,,,,,,,,,
4/2/2015,247.09,26272600,4150,,,,,,,,,,,,,
4/3/2015,253.07,23146600,3650,,,,,,,,,,,,,
4/4/2015,254.29,12493500,3825,,,,,,,,,,,,,
4/5/2015,253.76,19649200,3700,,,,,,,,,,,,,
4/6/2015,260.72,20034200,3150,,,,,,,,,,,,,
4/7/2015,255.27,18467400,3800,,,,,,,,,,,,,
4/8/2015,253.06,30086400,3125,,,,,,,,,,,,,
4/9/2015,244.75,21643500,3325,,,,,,,,,,,,,
4/10/2015,243.69,28882000,3800,,,,,,,,,,,,,
4/11/2015,236.02,16365200,3500,,,,,,,,,,,,,
4/12/2015,236.54,12387900,3200,,,,,,,,,,,,,
4/13/2015,235.95,31181800,3900,,,,,,,,,,,,,
4/14/2015,224.76,31719000,3725,,,,,,,,,,,,,
4/15/2015,219.07,22562000,3050,,,,,,,,,,,,,
4/16/2015,223.92,24805400,3450,,,,,,,,,,,,,
4/17/2015,228.57,20429800,3150,,,,,,,,,,,,,
4/18/2015,222.85,12939000,3650,,,,,,,,,,,,,
4/19/2015,223.46,15021500,3625,,,,,,,,,,,,,
4/20/2015,222.61,18364700,3850,,,,,,,,,,,,,
4/21/2015,224.62,24978000,3825,,,,,,,,,,,,,
4/22/2015,235.6,23847900,3800,,,,,,,,,,,,,
4/23/2015,234.05,17036000,3250,,,,,,,,,,,,,
4/24/2015,235.97,21448700,3100,,,,,,,,,,,,,
4/25/2015,231.24,13957200,4075,,,,,,,,,,,,,
4/26/2015,226.41,28943700,3600,,,,,,,,,,,,,
4/27/2015,219.43,38574000,3425,,,,,,,,,,,,,
4/28/2015,228.97,21469200,3825,,,,,,,,,,,,,
4/29/2015,225.59,18936500,3175,,,,,,,,,,,,,
4/30/2015,225.69,33818600,3350,,,,,,,,,,,,,
5/1/2015,235.94,18815300,3700,,,,,,,,,,,,,
5/2/2015,232.34,12535500,3675,,,,,,,,,,,,,
5/3/2015,234.88,18494100,3525,,,,,,,,,,,,,
5/4/2015,240.36,21223400,3200,,,,,,,,,,,,,
5/5/2015,238.85,23929100,3850,,,,,,,,,,,,,
5/6/2015,236.25,29587200,4025,,,,,,,,,,,,,
5/7/2015,229.66,29064400,3525,,,,,,,,,,,,,
5/8/2015,237.2,27445500,3750,,,,,,,,,,,,,
5/9/2015,243.77,19790500,3225,,,,,,,,,,,,,
5/10/2015,241.73,15019100,3225,,,,,,,,,,,,,
5/11/2015,240.3,20892300,3950,,,,,,,,,,,,,
5/12/2015,242.15,19282600,3750,,,,,,,,,,,,,
5/13/2015,241.4,27180100,4050,,,,,,,,,,,,,
5/14/2015,236.21,24413700,3850,,,,,,,,,,,,,
5/15/2015,236.96,16329400,3675,,,,,,,,,,,,,
5/16/2015,237.64,11089700,3300,,,,,,,,,,,,,
5/17/2015,236.01,11134300,4275,,,,,,,,,,,,,
5/18/2015,236.89,16780300,3600,,,,,,,,,,,,,
5/19/2015,233.04,14241900,3250,,,,,,,,,,,,,
5/20/2015,231.89,15499400,3625,,,,,,,,,,,,,
5/21/2015,234.02,15108900,3875,,,,,,,,,,,,,
5/22/2015,235.32,27003000,3450,,,,,,,,,,,,,
5/23/2015,240.29,14605000,2800,,,,,,,,,,,,,
5/24/2015,238.98,11508000,3650,,,,,,,,,,,,,
5/25/2015,240.93,14423900,3525,,,,,,,,,,,,,
5/26/2015,237.1,16425000,3600,,,,,,,,,,,,,
5/27/2015,237.07,18837000,3450,,,,,,,,,,,,,
5/28/2015,237.26,13829600,3300,,,,,,,,,,,,,
5/29/2015,237.38,14805000,3850,,,,,,,,,,,,,
5/30/2015,237.09,14098600,3400,,,,,,,,,,,,,
5/31/2015,233.13,14730800,3700,,,,,,,,,,,,,
6/1/2015,230.23,26090500,3300,,,,,,,,,,,,,
6/2/2015,222.89,20459000,3750,,,,,,,,,,,,,
6/3/2015,225.74,17752400,3550,,,,,,,,,,,,,
6/4/2015,225.77,14728100,3525,,,,,,,,,,,,,
6/5/2015,224.15,18056500,3450,,,,,,,,,,,,,
6/6/2015,225.01,11131500,4450,,,,,,,,,,,,,
6/7/2015,225.6,13318400,3725,,,,,,,,,,,,,
6/8/2015,222.88,23378400,3925,,,,,,,,,,,,,
6/9/2015,228.54,28353100,3775,,,,,,,,,,,,,
6/10/2015,228.99,15904800,4225,,,,,,,,,,,,,
6/11/2015,228.85,14416000,3375,,,,,,,,,,,,,
6/12/2015,229.71,14017700,3550,,,,,,,,,,,,,
6/13/2015,229.92,13305300,3975,,,,,,,,,,,,,
6/14/2015,232.44,12165900,3700,,,,,,,,,,,,,
6/15/2015,233.42,19912100,3600,,,,,,,,,,,,,
6/16/2015,236.76,41612000,2950,,,,,,,,,,,,,
6/17/2015,250.82,43858400,3950,,,,,,,,,,,,,
6/18/2015,249.43,30980200,3900,,,,,,,,,,,,,
6/19/2015,249.04,23965300,3675,,,,,,,,,,,,,
6/20/2015,244.53,20608100,3350,,,,,,,,,,,,,
6/21/2015,245.1,10600900,3100,,,,,,,,,,,,,
6/22/2015,243.97,17692500,3825,,,,,,,,,,,,,
6/23/2015,246.93,15108700,3500,,,,,,,,,,,,,
6/24/2015,244.28,17344900,3900,,,,,,,,,,,,,
6/25/2015,240.37,16133100,3800,,,,,,,,,,,,,
6/26/2015,242.6,13983500,3850,,,,,,,,,,,,,
6/27/2015,243.55,20488600,3225,,,,,,,,,,,,,
6/28/2015,250.96,15137600,3525,,,,,,,,,,,,,
6/29/2015,248.72,34742900,3500,,,,,,,,,,,,,
6/30/2015,257.04,44533800,3625,,,,,,,,,,,,,
7/1/2015,263.35,27029800,3375,,,,,,,,,,,,,
7/2/2015,258.55,21551900,3850,,,,,,,,,,,,,
7/3/2015,255.46,19033800,4025,,,,,,,,,,,,,
7/4/2015,256.49,15620400,3800,,,,,,,,,,,,,
7/5/2015,260.8,44156100,3550,,,,,,,,,,,,,
7/6/2015,271.11,49154800,4525,,,,,,,,,,,,,
7/7/2015,269.96,28857600,3350,,,,,,,,,,,,,
7/8/2015,265.98,36980200,4025,,,,,,,,,,,,,
7/9/2015,270.83,40301200,3325,,,,,,,,,,,,,
7/10/2015,269.16,100390000,3850,,,,,,,,,,,,,
7/11/2015,284.88,41109900,3700,,,,,,,,,,,,,
7/12/2015,293.14,56405000,3375,,,,,,,,,,,,,
7/13/2015,310.83,62053900,3700,,,,,,,,,,,,,
7/14/2015,292.03,28727200,3600,,,,,,,,,,,,,
7/15/2015,288.05,27486600,3825,,,,,,,,,,,,,
7/16/2015,286.04,49482600,3350,,,,,,,,,,,,,
7/17/2015,278.09,27591400,3675,,,,,,,,,,,,,
7/18/2015,279.33,25187100,3725,,,,,,,,,,,,,
7/19/2015,274.77,15332500,3800,,,,,,,,,,,,,
7/20/2015,273.5,22711400,3900,,,,,,,,,,,,,
7/21/2015,278.88,22930700,3175,,,,,,,,,,,,,
7/22/2015,275.66,19389800,3850,,,,,,,,,,,,,
7/23/2015,277.34,18531300,3500,,,,,,,,,,,,,
7/24/2015,276.01,37199400,4225,,,,,,,,,,,,,
7/25/2015,288.16,20662200,3850,,,,,,,,,,,,,
7/26/2015,288.64,16032300,3600,,,,,,,,,,,,,
7/27/2015,292.64,30592000,3725,,,,,,,,,,,,,
7/28/2015,293.63,25453600,3400,,,,,,,,,,,,,
7/29/2015,294.48,24672600,3800,,,,,,,,,,,,,
7/30/2015,289.1,21635800,3350,,,,,,,,,,,,,
7/31/2015,287.7,23629100,3775,,,,,,,,,,,,,
8/1/2015,284.69,18995000,3875,,,,,,,,,,,,,
8/2/2015,280.45,17722200,3775,,,,,,,,,,,,,
8/3/2015,282.81,21474100,3925,,,,,,,,,,,,,
8/4/2015,281.23,21908700,3400,,,,,,,,,,,,,
8/5/2015,284.85,20128000,3325,,,,,,,,,,,,,
8/6/2015,281.91,18792100,3575,,,,,,,,,,,,,
8/7/2015,278.74,42484800,3425,,,,,,,,,,,,,
8/8/2015,279.74,58533000,4025,,,,,,,,,,,,,
8/9/2015,261.12,23789600,3550,,,,,,,,,,,,,
8/10/2015,265.48,20979400,4175,,,,,,,,,,,,,
8/11/2015,264.34,25433900,4050,,,,,,,,,,,,,
8/12/2015,270.6,26815400,3150,,,,,,,,,,,,,
8/13/2015,266.18,27685500,3675,,,,,,,,,,,,,
8/14/2015,264.13,27091200,3550,,,,,,,,,,,,,
8/15/2015,265.53,19321100,3425,,,,,,,,,,,,,
8/16/2015,261.87,29717000,3450,,,,,,,,,,,,,
8/17/2015,258.49,21617900,3675,,,,,,,,,,,,,
8/18/2015,257.93,42147200,3525,,,,,,,,,,,,,
8/19/2015,225.67,60869200,3900,,,,,,,,,,,,,
8/20/2015,226.9,32275000,3750,,,,,,,,,,,,,
8/21/2015,235.35,23173800,4125,,,,,,,,,,,,,
8/22/2015,232.66,23205900,3950,,,,,,,,,,,,,
8/23/2015,230.38,18406600,3350,,,,,,,,,,,,,
8/24/2015,228.11,59220700,3875,,,,,,,,,,,,,
8/25/2015,210.07,61089200,3375,,,,,,,,,,,,,
8/26/2015,222.08,31808000,4025,,,,,,,,,,,,,
8/27/2015,226.05,21905400,3425,,,,,,,,,,,,,
8/28/2015,224.7,31336600,3875,,,,,,,,,,,,,
8/29/2015,231.55,17142500,4000,,,,,,,,,,,,,
8/30/2015,229.9,19412600,3750,,,,,,,,,,,,,
8/31/2015,229.11,20710700,3925,,,,,,,,,,,,,
9/1/2015,230.26,20575200,3850,,,,,,,,,,,,,
9/2/2015,228.03,18760400,4000,,,,,,,,,,,,,
9/3/2015,229.32,17482000,3650,,,,,,,,,,,,,
9/4/2015,227.21,20962400,3900,,,,,,,,,,,,,
9/5/2015,230.2,20671400,3675,,,,,,,,,,,,,
9/6/2015,234.87,25473700,3600,,,,,,,,,,,,,
9/7/2015,239.93,21192200,3800,,,,,,,,,,,,,
9/8/2015,239.85,26879200,3400,,,,,,,,,,,,,
9/9/2015,243.41,23635700,3725,,,,,,,,,,,,,
9/10/2015,238.34,21215500,4275,,,,,,,,,,,,,
9/11/2015,238.33,19224700,3950,,,,,,,,,,,,,
9/12/2015,239.85,17962600,3375,,,,,,,,,,,,,
9/13/2015,235.24,18478800,3775,,,,,,,,,,,,,
9/14/2015,230.61,20997800,3800,,,,,,,,,,,,,
9/15/2015,230.49,19177800,4000,,,,,,,,,,,,,
9/16/2015,230.25,20144200,3550,,,,,,,,,,,,,
9/17/2015,229.08,18935400,3600,,,,,,,,,,,,,
9/18/2015,233.52,20242200,3675,,,,,,,,,,,,,
9/19/2015,232.86,12712600,3125,,,,,,,,,,,,,
9/20/2015,231.4,14444700,3200,,,,,,,,,,,,,
9/21/2015,231.22,19678800,3300,,,,,,,,,,,,,
9/22/2015,226.97,25009300,3925,,,,,,,,,,,,,
9/23/2015,230.94,17254100,3950,,,,,,,,,,,,,
9/24/2015,230.36,25097800,3500,,,,,,,,,,,,,
9/25/2015,234.36,22363600,4100,,,,,,,,,,,,,
9/26/2015,235.08,13724100,3675,,,,,,,,,,,,,
9/27/2015,234.14,14179900,3725,,,,,,,,,,,,,
9/28/2015,232.84,24713000,3575,,,,,,,,,,,,,
9/29/2015,239.02,22691300,4350,,,,,,,,,,,,,
9/30/2015,236.64,19743500,3700,,,,,,,,,,,,,
10/1/2015,236,20488800,3725,,,,,,,,,,,,,
10/2/2015,237.26,19677900,3450,,,,,,,,,,,,,
10/3/2015,237.2,16482700,3625,,,,,,,,,,,,,
10/4/2015,238.53,12999000,3825,,,,,,,,,,,,,
10/5/2015,238.15,23335900,3825,,,,,,,,,,,,,
10/6/2015,240.36,27535100,3550,,,,,,,,,,,,,
10/7/2015,246.17,22999200,3325,,,,,,,,,,,,,
10/8/2015,243.07,18515300,3500,,,,,,,,,,,,,
10/9/2015,242.5,17353100,3150,,,,,,,,,,,,,
10/10/2015,243.74,15912700,4000,,,,,,,,,,,,,
10/11/2015,244.74,16827300,3650,,,,,,,,,,,,,
10/12/2015,246.88,17388300,3550,,,,,,,,,,,,,
10/13/2015,245.2,28198500,3425,,,,,,,,,,,,,
10/14/2015,249.49,27462600,3800,,,,,,,,,,,,,
10/15/2015,252.11,25223500,4150,,,,,,,,,,,,,
10/16/2015,254.3,35901500,3600,,,,,,,,,,,,,
10/17/2015,262.75,43199600,3400,,,,,,,,,,,,,
10/18/2015,270.91,22434300,3625,,,,,,,,,,,,,
10/19/2015,261.86,25258800,4125,,,,,,,,,,,,,
10/20/2015,263.57,30889800,3200,,,,,,,,,,,,,
10/21/2015,269.31,25637300,3600,,,,,,,,,,,,,
10/22/2015,266.5,37808600,3700,,,,,,,,,,,,,
10/23/2015,273.65,29442500,3725,,,,,,,,,,,,,
10/24/2015,276.5,25942400,3625,,,,,,,,,,,,,
10/25/2015,281.45,45717100,3875,,,,,,,,,,,,,
10/26/2015,283.63,32108800,4100,,,,,,,,,,,,,
10/27/2015,285.18,46331800,3675,,,,,,,,,,,,,
10/28/2015,293.7,50808100,3475,,,,,,,,,,,,,
10/29/2015,304.32,64495900,3775,,,,,,,,,,,,,
10/30/2015,313.94,78305000,4275,,,,,,,,,,,,,
